,NOC,Team,Year,Continent,Medal
0,AFG,Afghanistan,1936,Asia,0
1,AFG,Afghanistan,1948,Asia,0
2,AFG,Afghanistan,1956,Asia,0
3,AFG,Afghanistan,1960,Asia,0
4,AFG,Afghanistan,1964,Asia,0
5,AFG,Afghanistan,1968,Asia,0
6,AFG,Afghanistan,1972,Asia,0
7,AFG,Afghanistan,1980,Asia,0
8,AFG,Afghanistan,1988,Asia,0
9,AFG,Afghanistan,1996,Asia,0
10,AFG,Afghanistan,2004,Asia,0
11,AFG,Afghanistan,2008,Asia,1
12,AFG,Afghanistan,2012,Asia,1
13,AFG,Afghanistan,2016,Asia,0
14,AHO,Netherlands Antilles,1952,,0
15,AHO,Netherlands Antilles,1960,,0
16,AHO,Netherlands Antilles,1964,,0
17,AHO,Netherlands Antilles,1968,,0
18,AHO,Netherlands Antilles,1972,,0
19,AHO,Netherlands Antilles,1976,,0
20,AHO,Netherlands Antilles,1984,,0
21,AHO,Netherlands Antilles,1988,,1
22,AHO,Netherlands Antilles,1992,,0
23,AHO,Netherlands Antilles,1996,,0
24,AHO,Netherlands Antilles,2000,,0
25,AHO,Netherlands Antilles,2004,,0
26,AHO,Netherlands Antilles,2008,,0
27,ALB,Albania,1972,Europe,0
28,ALB,Albania,1992,Europe,0
29,ALB,Albania,1996,Europe,0
30,ALB,Albania,2000,Europe,0
31,ALB,Albania,2004,Europe,0
32,ALB,Albania,2008,Europe,0
33,ALB,Albania,2012,Europe,0
34,ALB,Albania,2016,Europe,0
35,ALG,Algeria,1964,Africa,0
36,ALG,Algeria,1968,Africa,0
37,ALG,Algeria,1972,Africa,0
38,ALG,Algeria,1980,Africa,0
39,ALG,Algeria,1984,Africa,2
40,ALG,Algeria,1988,Africa,0
41,ALG,Algeria,1992,Africa,2
42,ALG,Algeria,1996,Africa,3
43,ALG,Algeria,2000,Africa,5
44,ALG,Algeria,2004,Africa,0
45,ALG,Algeria,2008,Africa,2
46,ALG,Algeria,2012,Africa,1
47,ALG,Algeria,2016,Africa,2
48,AND,Andorra,1976,Europe,0
49,AND,Andorra,1980,Europe,0
50,AND,Andorra,1984,Europe,0
51,AND,Andorra,1988,Europe,0
52,AND,Andorra,1992,Europe,0
53,AND,Andorra,1996,Europe,0
54,AND,Andorra,2000,Europe,0
55,AND,Andorra,2004,Europe,0
56,AND,Andorra,2008,Europe,0
57,AND,Andorra,2012,Europe,0
58,AND,Andorra,2016,Europe,0
59,ANG,Angola,1980,Africa,0
60,ANG,Angola,1988,Africa,0
61,ANG,Angola,1992,Africa,0
62,ANG,Angola,1996,Africa,0
63,ANG,Angola,2000,Africa,0
64,ANG,Angola,2004,Africa,0
65,ANG,Angola,2008,Africa,0
66,ANG,Angola,2012,Africa,0
67,ANG,Angola,2016,Africa,0
68,ANT,Antigua and Barbuda,1976,Americas,0
69,ANT,Antigua and Barbuda,1984,Americas,0
70,ANT,Antigua and Barbuda,1988,Americas,0
71,ANT,Antigua and Barbuda,1992,Americas,0
72,ANT,Antigua and Barbuda,1996,Americas,0
73,ANT,Antigua and Barbuda,2000,Americas,0
74,ANT,Antigua and Barbuda,2004,Americas,0
75,ANT,Antigua and Barbuda,2008,Americas,0
76,ANT,Antigua and Barbuda,2012,Americas,0
77,ANT,Antigua and Barbuda,2016,Americas,0
78,ANZ,Australasia,1908,,19
79,ANZ,Australasia,1912,,10
80,ANZ,Sydney Rowing Club,1912,,0
81,ARG,Acturus,1948,Americas,0
82,ARG,Antares,1948,Americas,0
83,ARG,Arcturus,1952,Americas,0
84,ARG,Ardilla,1960,Americas,0
85,ARG,Argentina,1900,Americas,0
86,ARG,Argentina,1908,Americas,0
87,ARG,Argentina,1920,Americas,0
88,ARG,Argentina,1924,Americas,10
89,ARG,Argentina,1928,Americas,26
90,ARG,Argentina,1932,Americas,4
91,ARG,Argentina,1936,Americas,11
92,ARG,Argentina,1948,Americas,6
93,ARG,Argentina,1952,Americas,6
94,ARG,Argentina,1956,Americas,2
95,ARG,Argentina,1960,Americas,1
96,ARG,Argentina,1964,Americas,1
97,ARG,Argentina,1968,Americas,2
98,ARG,Argentina,1972,Americas,1
99,ARG,Argentina,1976,Americas,0
100,ARG,Argentina,1984,Americas,0
101,ARG,Argentina,1988,Americas,13
102,ARG,Argentina,1992,Americas,2
103,ARG,Argentina,1996,Americas,20
104,ARG,Argentina,2000,Americas,20
105,ARG,Argentina,2004,Americas,49
106,ARG,Argentina,2008,Americas,51
107,ARG,Argentina,2012,Americas,19
108,ARG,Argentina,2016,Americas,22
109,ARG,Argentina-1,1924,Americas,0
110,ARG,Argentina-1,2000,Americas,0
111,ARG,Argentina-1,2004,Americas,0
112,ARG,Argentina-1,2008,Americas,0
113,ARG,Argentina-1,2016,Americas,0
114,ARG,Argentina-2,1924,Americas,0
115,ARG,Argentina-2,2000,Americas,0
116,ARG,Argentina-2,2004,Americas,0
117,ARG,Argentina-2,2008,Americas,0
118,ARG,Argentina-2,2016,Americas,0
119,ARG,Blue Red,1924,Americas,0
120,ARG,Covunco III,1956,Americas,0
121,ARG,Cupidon III,1928,Americas,0
122,ARG,Djinn,1948,Americas,5
123,ARG,Djinn,1952,Americas,0
124,ARG,Gullvinge,1952,Americas,0
125,ARG,Matrero II,1936,Americas,0
126,ARG,Mizar,1960,Americas,0
127,ARG,Pampero,1948,Americas,0
128,ARG,Pampero,1952,Americas,0
129,ARG,Pampero,1956,Americas,0
130,ARG,Rampage,1964,Americas,0
131,ARG,Tango,1960,Americas,3
132,ARG,Tango,1964,Americas,0
133,ARG,Wiking,1936,Americas,0
134,ARM,Armenia,1996,Asia,2
135,ARM,Armenia,2000,Asia,1
136,ARM,Armenia,2004,Asia,0
137,ARM,Armenia,2008,Asia,6
138,ARM,Armenia,2012,Asia,3
139,ARM,Armenia,2016,Asia,4
140,ARU,Aruba,1988,Americas,0
141,ARU,Aruba,1992,Americas,0
142,ARU,Aruba,1996,Americas,0
143,ARU,Aruba,2000,Americas,0
144,ARU,Aruba,2004,Americas,0
145,ARU,Aruba,2008,Americas,0
146,ARU,Aruba,2012,Americas,0
147,ARU,Aruba,2016,Americas,0
148,ASA,American Samoa,1988,Oceania,0
149,ASA,American Samoa,1992,Oceania,0
150,ASA,American Samoa,1996,Oceania,0
151,ASA,American Samoa,2000,Oceania,0
152,ASA,American Samoa,2004,Oceania,0
153,ASA,American Samoa,2008,Oceania,0
154,ASA,American Samoa,2012,Oceania,0
155,ASA,American Samoa,2016,Oceania,0
156,AUS,Amateur Athletic Association,1900,Oceania,1
157,AUS,Australia,1896,Oceania,2
158,AUS,Australia,1900,Oceania,5
159,AUS,Australia,1904,Oceania,4
160,AUS,Australia,1906,Oceania,3
161,AUS,Australia,1920,Oceania,7
162,AUS,Australia,1924,Oceania,10
163,AUS,Australia,1928,Oceania,4
164,AUS,Australia,1932,Oceania,5
165,AUS,Australia,1936,Oceania,1
166,AUS,Australia,1948,Oceania,16
167,AUS,Australia,1952,Oceania,20
168,AUS,Australia,1956,Oceania,62
169,AUS,Australia,1960,Oceania,46
170,AUS,Australia,1964,Oceania,41
171,AUS,Australia,1968,Oceania,51
172,AUS,Australia,1972,Oceania,20
173,AUS,Australia,1976,Oceania,23
174,AUS,Australia,1980,Oceania,13
175,AUS,Australia,1984,Oceania,52
176,AUS,Australia,1988,Oceania,35
177,AUS,Australia,1992,Oceania,57
178,AUS,Australia,1996,Oceania,130
179,AUS,Australia,2000,Oceania,181
180,AUS,Australia,2004,Oceania,157
181,AUS,Australia,2008,Oceania,149
182,AUS,Australia,2012,Oceania,114
183,AUS,Australia,2016,Oceania,82
184,AUS,Australia-1,1996,Oceania,2
185,AUS,Australia-1,2000,Oceania,2
186,AUS,Australia-1,2004,Oceania,0
187,AUS,Australia-1,2008,Oceania,0
188,AUS,Australia-1,2012,Oceania,0
189,AUS,Australia-1,2016,Oceania,0
190,AUS,Australia-2,1996,Oceania,0
191,AUS,Australia-2,2000,Oceania,0
192,AUS,Australia-2,2004,Oceania,0
193,AUS,Australia-2,2008,Oceania,0
194,AUS,Australia-2,2012,Oceania,0
195,AUS,Australia-2,2016,Oceania,0
196,AUS,Australia-3,2000,Oceania,0
197,AUS,Australia/Great Britain,1896,Oceania,1
198,AUS,Barrenjoey,1964,Oceania,3
199,AUS,Buraddoo,1956,Oceania,3
200,AUS,Buraddoo,1960,Oceania,0
201,AUS,Cambria,1964,Oceania,0
202,AUS,Diablo,1964,Oceania,0
203,AUS,Falcon IV,1956,Oceania,2
204,AUS,Falcon VI,1960,Oceania,0
205,AUS,Gabbiano,1960,Oceania,0
206,AUS,Greenoaks Dundee,2008,Oceania,0
207,AUS,Hornet,1952,Oceania,0
208,AUS,Maryke,1964,Oceania,0
209,AUS,Moorina,1948,Oceania,0
210,AUS,Naiad,1956,Oceania,0
211,AUS,Pakaria,1960,Oceania,0
212,AUS,Paula,1956,Oceania,0
213,AUS,Quando Quando,2008,Oceania,0
214,AUS,Relampago,2008,Oceania,0
215,AUS,Vinha,1952,Oceania,0
216,AUT,30. Februar,1952,Europe,0
217,AUT,Austria,1896,Europe,5
218,AUT,Austria,1900,Europe,6
219,AUT,Austria,1904,Europe,3
220,AUT,Austria,1906,Europe,9
221,AUT,Austria,1908,Europe,1
222,AUT,Austria,1912,Europe,14
223,AUT,Austria,1924,Europe,4
224,AUT,Austria,1928,Europe,5
225,AUT,Austria,1932,Europe,5
226,AUT,Austria,1936,Europe,55
227,AUT,Austria,1948,Europe,8
228,AUT,Austria,1952,Europe,3
229,AUT,Austria,1956,Europe,4
230,AUT,Austria,1960,Europe,3
231,AUT,Austria,1964,Europe,0
232,AUT,Austria,1968,Europe,5
233,AUT,Austria,1972,Europe,3
234,AUT,Austria,1976,Europe,1
235,AUT,Austria,1980,Europe,5
236,AUT,Austria,1984,Europe,3
237,AUT,Austria,1988,Europe,1
238,AUT,Austria,1992,Europe,6
239,AUT,Austria,1996,Europe,3
240,AUT,Austria,2000,Europe,4
241,AUT,Austria,2004,Europe,8
242,AUT,Austria,2008,Europe,3
243,AUT,Austria,2012,Europe,0
244,AUT,Austria,2016,Europe,2
245,AUT,Austria-1,1900,Europe,0
246,AUT,Austria-1,1996,Europe,0
247,AUT,Austria-1,2004,Europe,0
248,AUT,Austria-1,2008,Europe,0
249,AUT,Austria-1,2016,Europe,0
250,AUT,Austria-2,1996,Europe,0
251,AUT,Austria-2,2004,Europe,0
252,AUT,Austria-2,2008,Europe,0
253,AUT,Austria-2,2016,Europe,0
254,AUT,Breslau,1936,Europe,0
255,AUT,Brigantia,1964,Europe,0
256,AUT,Donar III,1948,Europe,0
257,AUT,Evita VI,1960,Europe,0
258,AUT,May-Be 1960,1960,Europe,0
259,AUT,"Philadelphia Turngemeinde, Philadelphia",1904,Europe,1
260,AUT,"R.-V. Germania, Leitmeritz",1912,Europe,0
261,AUT,Surprise,1960,Europe,0
262,AZE,Azerbaijan,1996,Asia,1
263,AZE,Azerbaijan,2000,Asia,3
264,AZE,Azerbaijan,2004,Asia,5
265,AZE,Azerbaijan,2008,Asia,7
266,AZE,Azerbaijan,2012,Asia,10
267,AZE,Azerbaijan,2016,Asia,18
268,BAH,Bahamas,1952,Americas,0
269,BAH,Bahamas,1956,Americas,0
270,BAH,Bahamas,1960,Americas,0
271,BAH,Bahamas,1964,Americas,0
272,BAH,Bahamas,1968,Americas,0
273,BAH,Bahamas,1972,Americas,0
274,BAH,Bahamas,1976,Americas,0
275,BAH,Bahamas,1984,Americas,0
276,BAH,Bahamas,1988,Americas,0
277,BAH,Bahamas,1992,Americas,1
278,BAH,Bahamas,1996,Americas,5
279,BAH,Bahamas,2000,Americas,11
280,BAH,Bahamas,2004,Americas,2
281,BAH,Bahamas,2008,Americas,7
282,BAH,Bahamas,2012,Americas,4
283,BAH,Bahamas,2016,Americas,6
284,BAH,Bim,1960,Americas,0
285,BAH,Combine,1960,Americas,0
286,BAH,Gem,1964,Americas,2
287,BAH,Gem III,1952,Americas,0
288,BAH,Gem IV,1956,Americas,2
289,BAH,Gem VII,1960,Americas,0
290,BAH,Guanahani,1964,Americas,0
291,BAH,John B,1960,Americas,0
292,BAH,John B,1964,Americas,0
293,BAH,Yeoman,1952,Americas,0
294,BAN,Bangladesh,1984,Asia,0
295,BAN,Bangladesh,1988,Asia,0
296,BAN,Bangladesh,1992,Asia,0
297,BAN,Bangladesh,1996,Asia,0
298,BAN,Bangladesh,2000,Asia,0
299,BAN,Bangladesh,2004,Asia,0
300,BAN,Bangladesh,2008,Asia,0
301,BAN,Bangladesh,2012,Asia,0
302,BAN,Bangladesh,2016,Asia,0
303,BAR,Barbados,1968,Americas,0
304,BAR,Barbados,1972,Americas,0
305,BAR,Barbados,1976,Americas,0
306,BAR,Barbados,1984,Americas,0
307,BAR,Barbados,1988,Americas,0
308,BAR,Barbados,1992,Americas,0
309,BAR,Barbados,1996,Americas,0
310,BAR,Barbados,2000,Americas,1
311,BAR,Barbados,2004,Americas,0
312,BAR,Barbados,2008,Americas,0
313,BAR,Barbados,2012,Americas,0
314,BAR,Barbados,2016,Americas,0
315,BDI,Burundi,1996,Africa,1
316,BDI,Burundi,2000,Africa,0
317,BDI,Burundi,2004,Africa,0
318,BDI,Burundi,2008,Africa,0
319,BDI,Burundi,2012,Africa,0
320,BDI,Burundi,2016,Africa,1
321,BEL,Antwerpia V,1920,Europe,5
322,BEL,Antwerpia V,1924,Europe,0
323,BEL,Belgium,1900,Europe,14
324,BEL,Belgium,1906,Europe,9
325,BEL,Belgium,1908,Europe,21
326,BEL,Belgium,1912,Europe,19
327,BEL,Belgium,1920,Europe,177
328,BEL,Belgium,1924,Europe,39
329,BEL,Belgium,1928,Europe,5
330,BEL,Belgium,1932,Europe,1
331,BEL,Belgium,1936,Europe,14
332,BEL,Belgium,1948,Europe,15
333,BEL,Belgium,1952,Europe,8
334,BEL,Belgium,1956,Europe,2
335,BEL,Belgium,1960,Europe,4
336,BEL,Belgium,1964,Europe,3
337,BEL,Belgium,1968,Europe,3
338,BEL,Belgium,1972,Europe,2
339,BEL,Belgium,1976,Europe,9
340,BEL,Belgium,1980,Europe,1
341,BEL,Belgium,1984,Europe,5
342,BEL,Belgium,1988,Europe,2
343,BEL,Belgium,1992,Europe,3
344,BEL,Belgium,1996,Europe,6
345,BEL,Belgium,2000,Europe,7
346,BEL,Belgium,2004,Europe,3
347,BEL,Belgium,2008,Europe,5
348,BEL,Belgium,2012,Europe,3
349,BEL,Belgium,2016,Europe,21
350,BEL,Belgium-1,1900,Europe,1
351,BEL,Belgium-1,1920,Europe,0
352,BEL,Belgium-1,1924,Europe,0
353,BEL,Belgium-2,1900,Europe,0
354,BEL,Belgium-2,1920,Europe,0
355,BEL,Belgium-2,1924,Europe,0
356,BEL,Belgium-3,1920,Europe,0
357,BEL,Belgium-4,1920,Europe,0
358,BEL,Brussels Swimming and Water Polo Club,1900,Europe,10
359,BEL,Ciss,1924,Europe,0
360,BEL,Danzig,1936,Europe,0
361,BEL,Dolfijn,1948,Europe,0
362,BEL,Edelweiss II-1,1920,Europe,3
363,BEL,Freddy,1936,Europe,0
364,BEL,Girl Pat,1952,Europe,0
365,BEL,Lalage,1948,Europe,0
366,BEL,Meteor,1960,Europe,0
367,BEL,Pupilles de Neptune de Lille #1-3,1900,Europe,0
368,BEL,Royal Club Nautique de Gand,1900,Europe,9
369,BEL,Royal Club Nautique de Gand,1906,Europe,2
370,BEL,Royal Club Nautique de Gand,1908,Europe,9
371,BEL,Royal Club Nautique de Gand,1912,Europe,0
372,BEL,Suzy-2,1920,Europe,0
373,BEL,Tan-Fe-Pah,1920,Europe,3
374,BEL,Ubu,1928,Europe,0
375,BEL,Univ. of Brussels,1900,Europe,9
376,BEL,Zut,1908,Europe,3
377,BEN,Benin,1972,Africa,0
378,BEN,Benin,1980,Africa,0
379,BEN,Benin,1984,Africa,0
380,BEN,Benin,1988,Africa,0
381,BEN,Benin,1992,Africa,0
382,BEN,Benin,1996,Africa,0
383,BEN,Benin,2000,Africa,0
384,BEN,Benin,2004,Africa,0
385,BEN,Benin,2008,Africa,0
386,BEN,Benin,2012,Africa,0
387,BEN,Benin,2016,Africa,0
388,BER,Bermuda,1936,Americas,0
389,BER,Bermuda,1948,Americas,0
390,BER,Bermuda,1952,Americas,0
391,BER,Bermuda,1960,Americas,0
392,BER,Bermuda,1964,Americas,0
393,BER,Bermuda,1968,Americas,0
394,BER,Bermuda,1972,Americas,0
395,BER,Bermuda,1976,Americas,1
396,BER,Bermuda,1984,Americas,0
397,BER,Bermuda,1988,Americas,0
398,BER,Bermuda,1992,Americas,0
399,BER,Bermuda,1996,Americas,0
400,BER,Bermuda,2000,Americas,0
401,BER,Bermuda,2004,Americas,0
402,BER,Bermuda,2008,Americas,0
403,BER,Bermuda,2012,Americas,0
404,BER,Bermuda,2016,Americas,0
405,BER,Bermudes,1960,Americas,0
406,BER,Bermudian,1960,Americas,0
407,BER,Oleander II,1960,Americas,0
408,BER,Oleander XII,1964,Americas,0
409,BER,Pam,1956,Americas,0
410,BHU,Bhutan,1984,Asia,0
411,BHU,Bhutan,1988,Asia,0
412,BHU,Bhutan,1992,Asia,0
413,BHU,Bhutan,1996,Asia,0
414,BHU,Bhutan,2000,Asia,0
415,BHU,Bhutan,2004,Asia,0
416,BHU,Bhutan,2008,Asia,0
417,BHU,Bhutan,2012,Asia,0
418,BHU,Bhutan,2016,Asia,0
419,BIH,Bosnia and Herzegovina,1992,Europe,0
420,BIH,Bosnia and Herzegovina,1996,Europe,0
421,BIH,Bosnia and Herzegovina,2000,Europe,0
422,BIH,Bosnia and Herzegovina,2004,Europe,0
423,BIH,Bosnia and Herzegovina,2008,Europe,0
424,BIH,Bosnia and Herzegovina,2012,Europe,0
425,BIH,Bosnia and Herzegovina,2016,Europe,0
426,BIZ,Belize,1968,Americas,0
427,BIZ,Belize,1972,Americas,0
428,BIZ,Belize,1976,Americas,0
429,BIZ,Belize,1984,Americas,0
430,BIZ,Belize,1988,Americas,0
431,BIZ,Belize,1992,Americas,0
432,BIZ,Belize,1996,Americas,0
433,BIZ,Belize,2000,Americas,0
434,BIZ,Belize,2004,Americas,0
435,BIZ,Belize,2008,Americas,0
436,BIZ,Belize,2012,Americas,0
437,BIZ,Belize,2016,Americas,0
438,BLR,Belarus,1996,Europe,23
439,BLR,Belarus,2000,Europe,22
440,BLR,Belarus,2004,Europe,15
441,BLR,Belarus,2008,Europe,29
442,BLR,Belarus,2012,Europe,23
443,BLR,Belarus,2016,Europe,12
444,BLR,Belarus-1,2008,Europe,0
445,BLR,Belarus-2,2008,Europe,0
446,BOH,Bohemia,1900,,2
447,BOH,Bohemia,1906,,3
448,BOH,Bohemia,1908,,6
449,BOH,Bohemia,1912,,0
450,BOH,Bohemia-1,1912,,0
451,BOH,Bohemia-2,1912,,0
452,BOH,Bohemia-3,1912,,0
453,BOH,Bohemia/Great Britain,1900,,1
454,BOL,Bolivia,1936,Americas,0
455,BOL,Bolivia,1964,Americas,0
456,BOL,Bolivia,1968,Americas,0
457,BOL,Bolivia,1972,Americas,0
458,BOL,Bolivia,1976,Americas,0
459,BOL,Bolivia,1984,Americas,0
460,BOL,Bolivia,1988,Americas,0
461,BOL,Bolivia,1992,Americas,0
462,BOL,Bolivia,1996,Americas,0
463,BOL,Bolivia,2000,Americas,0
464,BOL,Bolivia,2004,Americas,0
465,BOL,Bolivia,2008,Americas,0
466,BOL,Bolivia,2012,Americas,0
467,BOL,Bolivia,2016,Americas,0
468,BOT,Botswana,1980,Africa,0
469,BOT,Botswana,1984,Africa,0
470,BOT,Botswana,1988,Africa,0
471,BOT,Botswana,1992,Africa,0
472,BOT,Botswana,1996,Africa,0
473,BOT,Botswana,2000,Africa,0
474,BOT,Botswana,2004,Africa,0
475,BOT,Botswana,2008,Africa,0
476,BOT,Botswana,2012,Africa,1
477,BOT,Botswana,2016,Africa,0
478,BRA,Andorinha,1948,Americas,0
479,BRA,Brazil,1900,Americas,0
480,BRA,Brazil,1920,Americas,7
481,BRA,Brazil,1924,Americas,0
482,BRA,Brazil,1932,Americas,0
483,BRA,Brazil,1936,Americas,0
484,BRA,Brazil,1948,Americas,10
485,BRA,Brazil,1952,Americas,3
486,BRA,Brazil,1956,Americas,1
487,BRA,Brazil,1960,Americas,13
488,BRA,Brazil,1964,Americas,12
489,BRA,Brazil,1968,Americas,4
490,BRA,Brazil,1972,Americas,2
491,BRA,Brazil,1976,Americas,3
492,BRA,Brazil,1980,Americas,9
493,BRA,Brazil,1984,Americas,36
494,BRA,Brazil,1988,Americas,23
495,BRA,Brazil,1992,Americas,14
496,BRA,Brazil,1996,Americas,59
497,BRA,Brazil,2000,Americas,42
498,BRA,Brazil,2004,Americas,36
499,BRA,Brazil,2008,Americas,74
500,BRA,Brazil,2012,Americas,55
501,BRA,Brazil,2016,Americas,46
502,BRA,Brazil-1,1996,Americas,2
503,BRA,Brazil-1,2000,Americas,4
504,BRA,Brazil-1,2004,Americas,4
505,BRA,Brazil-1,2008,Americas,2
506,BRA,Brazil-1,2012,Americas,4
507,BRA,Brazil-1,2016,Americas,4
508,BRA,Brazil-2,1996,Americas,2
509,BRA,Brazil-2,2000,Americas,2
510,BRA,Brazil-2,2004,Americas,0
511,BRA,Brazil-2,2008,Americas,2
512,BRA,Brazil-2,2012,Americas,0
513,BRA,Brazil-2,2016,Americas,0
514,BRA,Bu III,1952,Americas,0
515,BRA,Buscape II,1948,Americas,0
516,BRA,Clementine V,1964,Americas,0
517,BRA,Escapade,1952,Americas,0
518,BRA,Inca,1956,Americas,0
519,BRA,Lbeck,1936,Americas,0
520,BRA,Pimm,1960,Americas,0
521,BRA,Terrible,1960,Americas,0
522,BRA,Vento Sul,1964,Americas,0
523,BRN,Bahrain,1984,Asia,0
524,BRN,Bahrain,1988,Asia,0
525,BRN,Bahrain,1992,Asia,0
526,BRN,Bahrain,1996,Asia,0
527,BRN,Bahrain,2000,Asia,0
528,BRN,Bahrain,2004,Asia,0
529,BRN,Bahrain,2008,Asia,0
530,BRN,Bahrain,2012,Asia,1
531,BRN,Bahrain,2016,Asia,2
532,BRU,Brunei,1996,Asia,0
533,BRU,Brunei,2000,Asia,0
534,BRU,Brunei,2004,Asia,0
535,BRU,Brunei,2012,Asia,0
536,BRU,Brunei,2016,Asia,0
537,BUL,Bulgaria,1924,Europe,0
538,BUL,Bulgaria,1928,Europe,0
539,BUL,Bulgaria,1932,Europe,0
540,BUL,Bulgaria,1936,Europe,0
541,BUL,Bulgaria,1952,Europe,1
542,BUL,Bulgaria,1956,Europe,18
543,BUL,Bulgaria,1960,Europe,7
544,BUL,Bulgaria,1964,Europe,10
545,BUL,Bulgaria,1968,Europe,26
546,BUL,Bulgaria,1972,Europe,22
547,BUL,Bulgaria,1976,Europe,39
548,BUL,Bulgaria,1980,Europe,90
549,BUL,Bulgaria,1988,Europe,41
550,BUL,Bulgaria,1992,Europe,17
551,BUL,Bulgaria,1996,Europe,21
552,BUL,Bulgaria,2000,Europe,13
553,BUL,Bulgaria,2004,Europe,17
554,BUL,Bulgaria,2008,Europe,5
555,BUL,Bulgaria,2012,Europe,2
556,BUL,Bulgaria,2016,Europe,7
557,BUL,Bulgaria-1,1992,Europe,0
558,BUL,Bulgaria-2,1992,Europe,0
559,BUR,Burkina Faso,1972,Africa,0
560,BUR,Burkina Faso,1988,Africa,0
561,BUR,Burkina Faso,1992,Africa,0
562,BUR,Burkina Faso,1996,Africa,0
563,BUR,Burkina Faso,2000,Africa,0
564,BUR,Burkina Faso,2004,Africa,0
565,BUR,Burkina Faso,2008,Africa,0
566,BUR,Burkina Faso,2012,Africa,0
567,BUR,Burkina Faso,2016,Africa,0
568,CAF,Central African Republic,1968,Africa,0
569,CAF,Central African Republic,1984,Africa,0
570,CAF,Central African Republic,1988,Africa,0
571,CAF,Central African Republic,1992,Africa,0
572,CAF,Central African Republic,1996,Africa,0
573,CAF,Central African Republic,2000,Africa,0
574,CAF,Central African Republic,2004,Africa,0
575,CAF,Central African Republic,2008,Africa,0
576,CAF,Central African Republic,2012,Africa,0
577,CAF,Central African Republic,2016,Africa,0
578,CAM,Cambodia,1956,Asia,0
579,CAM,Cambodia,1964,Asia,0
580,CAM,Cambodia,1972,Asia,0
581,CAM,Cambodia,1996,Asia,0
582,CAM,Cambodia,2000,Asia,0
583,CAM,Cambodia,2004,Asia,0
584,CAM,Cambodia,2008,Asia,0
585,CAM,Cambodia,2012,Asia,0
586,CAM,Cambodia,2016,Asia,0
587,CAM,GyoshuII,1964,Asia,0
588,CAN,Argo II,1960,Americas,0
589,CAN,Argonaut Rowing Club,1908,Americas,6
590,CAN,Ariel,1948,Americas,0
591,CAN,Beaver,1956,Americas,0
592,CAN,Canada,1900,Americas,2
593,CAN,Canada,1904,Americas,2
594,CAN,Canada,1906,Americas,2
595,CAN,Canada,1908,Americas,37
596,CAN,Canada,1912,Americas,8
597,CAN,Canada,1920,Americas,16
598,CAN,Canada,1924,Americas,20
599,CAN,Canada,1928,Americas,33
600,CAN,Canada,1932,Americas,29
601,CAN,Canada,1936,Americas,22
602,CAN,Canada,1948,Americas,7
603,CAN,Canada,1952,Americas,4
604,CAN,Canada,1956,Americas,19
605,CAN,Canada,1960,Americas,9
606,CAN,Canada,1964,Americas,5
607,CAN,Canada,1968,Americas,10
608,CAN,Canada,1972,Americas,11
609,CAN,Canada,1976,Americas,23
610,CAN,Canada,1984,Americas,87
611,CAN,Canada,1988,Americas,23
612,CAN,Canada,1992,Americas,44
613,CAN,Canada,1996,Americas,48
614,CAN,Canada,2000,Americas,31
615,CAN,Canada,2004,Americas,17
616,CAN,Canada,2008,Americas,35
617,CAN,Canada,2012,Americas,55
618,CAN,Canada,2016,Americas,69
619,CAN,Canada-1,1992,Americas,0
620,CAN,Canada-1,1996,Americas,2
621,CAN,Canada-1,2000,Americas,0
622,CAN,Canada-1,2004,Americas,0
623,CAN,Canada-1,2016,Americas,0
624,CAN,Canada-2,1992,Americas,0
625,CAN,Canada-2,1996,Americas,0
626,CAN,Canada-2,2000,Americas,0
627,CAN,Canada-2,2004,Americas,0
628,CAN,Canada-2,2016,Americas,0
629,CAN,Caprice,1932,Americas,4
630,CAN,Dresden,1936,Americas,0
631,CAN,Galt Football Club,1904,Americas,13
632,CAN,Glisten,1964,Americas,0
633,CAN,Gran Gesto,2008,Americas,0
634,CAN,Jet,1952,Americas,0
635,CAN,Mad Dog,1960,Americas,0
636,CAN,Manana,1956,Americas,0
637,CAN,Mohawk Indians-2,1904,Americas,12
638,CAN,Orion,2008,Americas,0
639,CAN,Pop Art,2008,Americas,0
640,CAN,SagaII,1960,Americas,0
641,CAN,Santa Maria,1932,Americas,6
642,CAN,Scaup,1948,Americas,0
643,CAN,Scram,1960,Americas,0
644,CAN,Serendipity,1964,Americas,0
645,CAN,State VI,1964,Americas,0
646,CAN,Syndi,1964,Americas,0
647,CAN,Tomahawk II,1956,Americas,0
648,CAN,Toronto Argonauts,1904,Americas,9
649,CAN,Toronto Argonauts,1908,Americas,9
650,CAN,Toronto Argonauts,1912,Americas,0
651,CAN,Trickson VI,1952,Americas,0
652,CAN,Whirlaway,1952,Americas,0
653,CAN,Windor,1932,Americas,0
654,CAN,Winnipeg Shamrocks-1,1904,Americas,12
655,CAY,Cayman Islands,1976,Americas,0
656,CAY,Cayman Islands,1984,Americas,0
657,CAY,Cayman Islands,1988,Americas,0
658,CAY,Cayman Islands,1992,Americas,0
659,CAY,Cayman Islands,1996,Americas,0
660,CAY,Cayman Islands,2000,Americas,0
661,CAY,Cayman Islands,2004,Americas,0
662,CAY,Cayman Islands,2008,Americas,0
663,CAY,Cayman Islands,2012,Americas,0
664,CAY,Cayman Islands,2016,Americas,0
665,CGO,Congo (Brazzaville),1964,Africa,0
